date,code_usine,code_produit,qte_produite,qte_rebut
2025-04-28,U08,P009,12316,509
2025-04-28,U08,P011,9737,130
2025-04-28,U08,P006,11701,112
2025-04-28,U08,P010,3114,49
2025-05-05,U01,P012,14383,118
2025-05-05,U01,P003,14935,461
2025-05-05,U01,P009,8395,110
2025-05-05,U01,P008,11541,112
2025-05-05,U02,P003,8892,258
2025-05-05,U02,P008,2929,41
2025-05-05,U02,P012,11360,218
2025-05-05,U02,P011,11126,258
2025-05-05,U03,P008,17785,503
2025-05-05,U03,P006,16657,477
2025-05-05,U03,P001,9198,258
2025-05-05,U03,P004,14948,232
2025-05-05,U03,P002,12569,416
2025-05-05,U04,P005,13792,313
2025-05-05,U04,P006,17195,605
2025-05-05,U04,P001,10559,142
2025-05-05,U04,P003,814,27
2025-05-05,U04,P010,3189,75
2025-05-05,U04,P007,15492,332
2025-05-05,U05,P004,10460,107
2025-05-05,U05,P001,7433,115
2025-05-05,U05,P010,7018,122
2025-05-05,U05,P006,11589,481
2025-05-05,U05,P005,8078,232
2025-05-05,U05,P012,8222,293
2025-05-05,U05,P008,9900,275
2025-05-05,U06,P005,18376,454
2025-05-05,U06,P004,7264,221
2025-05-05,U06,P008,7797,170
2025-05-05,U06,P002,9434,288
2025-05-05,U06,P012,11844,509
2025-05-05,U06,P001,7796,89
2025-05-05,U07,P007,8959,245
2025-05-05,U07,P008,14920,374
2025-05-05,U07,P009,17253,588
2025-05-05,U07,P004,14648,390
2025-05-05,U07,P002,10291,270
2025-05-05,U07,P012,17158,513
2025-05-05,U07,P001,15289,561
2025-05-05,U08,P002,15081,218
2025-05-05,U08,P007,8302,222
2025-05-05,U08,P005,11844,161
2025-05-05,U08,P003,12167,120
2025-05-05,U08,P008,12048,168
2025-05-05,U08,P006,16110,185
2025-05-05,U08,P004,10657,177
2025-05-12,U01,P010,9994,214
2025-05-12,U01,P008,10161,186
2025-05-12,U01,P005,15534,390
2025-05-12,U01,P002,17656,488
2025-05-12,U01,P006,15047,626
2025-05-12,U01,P007,19218,735
2025-05-12,U01,P001,13799,191
2025-05-12,U02,P002,13529,137
2025-05-12,U02,P012,6281,189
2025-05-12,U02,P010,10116,183
2025-05-12,U02,P007,9849,119
2025-05-12,U03,P010,7125,123
2025-05-12,U03,P009,7273,159
2025-05-12,U03,P001,9361,280
2025-05-12,U03,P003,13921,480
2025-05-12,U03,P002,12473,325
2025-05-12,U03,P011,14209,131
2025-05-12,U03,P012,17583,286
2025-05-12,U04,P003,9851,297
2025-05-12,U04,P004,14679,629
2025-05-12,U04,P010,8350,335
2025-05-12,U04,P008,11399,284
2025-05-12,U04,P007,10835,426
2025-05-12,U04,P001,16131,429
2025-05-12,U04,P011,13618,284
2025-05-12,U05,P005,7198,298
2025-05-12,U05,P003,2630,82
2025-05-12,U05,P006,14530,561
2025-05-12,U05,P012,10884,125
2025-05-12,U05,P009,9786,434
2025-05-12,U05,P004,2068,82
2025-05-12,U05,P011,11079,265
2025-05-12,U06,P001,7806,108
2025-05-12,U06,P012,10305,177
2025-05-12,U06,P006,13139,499
2025-05-12,U06,P007,8796,266
2025-05-12,U06,P002,7739,202
2025-05-12,U07,P012,10741,329
2025-05-12,U07,P008,13788,332
2025-05-12,U07,P005,2456,51
2025-05-12,U07,P011,10784,171
2025-05-12,U07,P004,12306,194
2025-05-12,U08,P003,11896,192
2025-05-12,U08,P008,12258,182
2025-05-12,U08,P006,5010,113
2025-05-12,U08,P010,10849,450
2025-05-19,U01,P006,11799,498
2025-05-19,U01,P011,12622,177
2025-05-19,U01,P008,2983,60
2025-05-19,U01,P010,50,1
2025-05-19,U01,P004,14287,436
2025-05-19,U01,P007,12323,478
2025-05-19,U01,P012,6999,235
2025-05-19,U02,P004,8495,260
2025-05-19,U02,P002,12323,390
2025-05-19,U02,P012,11198,362
2025-05-19,U02,P005,9927,405
2025-05-19,U03,P005,14368,540
2025-05-19,U03,P009,12380,100
2025-05-19,U03,P004,13778,156
2025-05-19,U03,P012,8758,331
2025-05-19,U04,P006,13480,442
2025-05-19,U04,P001,9335,192
2025-05-19,U04,P002,15880,270
2025-05-19,U04,P009,13065,290
2025-05-19,U05,P002,8088,139
2025-05-19,U05,P001,5812,122
2025-05-19,U05,P012,15592,594
2025-05-19,U05,P003,6959,283
2025-05-19,U05,P004,15255,497
2025-05-19,U06,P010,12101,263
2025-05-19,U06,P002,4160,89
2025-05-19,U06,P009,9747,118
2025-05-19,U06,P003,6601,65
2025-05-19,U06,P001,13261,456
2025-05-19,U06,P004,10489,323
2025-05-19,U07,P001,7381,201
2025-05-19,U07,P008,8970,167
2025-05-19,U07,P011,12086,495
2025-05-19,U07,P009,4945,168
2025-05-19,U07,P002,13481,512
2025-05-19,U07,P006,16905,214
2025-05-19,U08,P005,14151,566
2025-05-19,U08,P006,11868,304
2025-05-19,U08,P010,11231,175
2025-05-19,U08,P009,17289,219
2025-05-19,U08,P012,9961,191
2025-05-19,U08,P011,13567,475
2025-05-26,U01,P007,14441,454
2025-05-26,U01,P001,7869,189
2025-05-26,U01,P009,13135,552
2025-05-26,U01,P003,8442,148
2025-05-26,U01,P005,16009,323
2025-05-26,U01,P008,16630,359
2025-05-26,U01,P006,10012,196
2025-05-26,U02,P011,8376,265
2025-05-26,U02,P003,9584,396
2025-05-26,U02,P010,14068,250
2025-05-26,U02,P001,9181,328
2025-05-26,U03,P005,10410,221
2025-05-26,U03,P004,13574,116
2025-05-26,U03,P009,15886,224
2025-05-26,U03,P007,5611,183
2025-05-26,U03,P006,10884,273
2025-05-26,U04,P007,9833,400
2025-05-26,U04,P010,12829,248
2025-05-26,U04,P003,8523,377
2025-05-26,U04,P011,15493,242
2025-05-26,U04,P004,13179,126
2025-05-26,U05,P006,9534,295
2025-05-26,U05,P009,12773,553
2025-05-26,U05,P001,14360,399
2025-05-26,U05,P011,10865,204
2025-05-26,U05,P005,13587,598
2025-05-26,U06,P001,8803,269
2025-05-26,U06,P007,4896,106
2025-05-26,U06,P008,9072,247
2025-05-26,U06,P003,11762,184
2025-05-26,U06,P009,15758,394
2025-05-26,U06,P002,10086,275
2025-05-26,U06,P006,10658,149
2025-05-26,U07,P001,8925,380
2025-05-26,U07,P007,17100,514
2025-05-26,U07,P008,7662,166
2025-05-26,U07,P004,15660,429
2025-05-26,U07,P010,8203,213
2025-05-26,U08,P005,6564,127
2025-05-26,U08,P003,8728,111
2025-05-26,U08,P006,13969,473
2025-05-26,U08,P007,10316,284
2025-05-26,U08,P008,7308,196
2025-05-26,U08,P002,7249,182
2025-05-26,U08,P001,8086,297
2025-06-02,U01,P011,9962,214
2025-06-02,U01,P009,16016,532
2025-06-02,U01,P005,16523,170
2025-06-02,U01,P004,12132,448
2025-06-02,U01,P010,6986,77
2025-06-02,U01,P001,9427,95
2025-06-02,U02,P011,10259,450
2025-06-02,U02,P007,13595,343
2025-06-02,U02,P002,11025,203
2025-06-02,U02,P001,14626,657
2025-06-02,U02,P008,8327,167
2025-06-02,U02,P012,8267,74
2025-06-02,U02,P006,9688,376
2025-06-02,U03,P002,11651,193
2025-06-02,U03,P004,13898,317
2025-06-02,U03,P006,12772,194
2025-06-02,U03,P009,9194,145
2025-06-02,U03,P003,14505,502
2025-06-02,U03,P005,21416,799
2025-06-02,U04,P001,5059,125
2025-06-02,U04,P002,15881,205
2025-06-02,U04,P009,14804,613
2025-06-02,U04,P006,9914,231
2025-06-02,U04,P010,13779,273
2025-06-02,U05,P005,3707,33
2025-06-02,U05,P007,6990,242
2025-06-02,U05,P006,10352,96
2025-06-02,U05,P001,12405,478
2025-06-02,U06,P009,11517,295
2025-06-02,U06,P003,13917,391
2025-06-02,U06,P011,10620,379
2025-06-02,U06,P010,11511,390
2025-06-02,U06,P002,2989,112
2025-06-02,U07,P008,7771,213
2025-06-02,U07,P009,9574,151
2025-06-02,U07,P003,13118,203
2025-06-02,U07,P005,9550,135
2025-06-02,U07,P004,11598,377
2025-06-02,U08,P006,15564,351
2025-06-02,U08,P009,15004,621
2025-06-02,U08,P010,10347,379
2025-06-02,U08,P002,12716,283
2025-06-02,U08,P001,7452,297
2025-06-02,U08,P004,17119,450
2025-06-02,U08,P003,17873,374
2025-06-09,U01,P005,16038,419
2025-06-09,U01,P007,16046,700
2025-06-09,U01,P010,11962,297
2025-06-09,U01,P009,13486,493
2025-06-09,U01,P006,10087,110
2025-06-09,U01,P012,14142,634
2025-06-09,U02,P012,12419,552
2025-06-09,U02,P002,19900,250
2025-06-09,U02,P001,13857,526
2025-06-09,U02,P010,8116,295
2025-06-09,U03,P002,12913,512
2025-06-09,U03,P007,13807,359
2025-06-09,U03,P004,6090,181
2025-06-09,U03,P005,8106,242
2025-06-09,U03,P012,9046,358
2025-06-09,U04,P011,11725,284
2025-06-09,U04,P001,9576,339
2025-06-09,U04,P004,10895,206
2025-06-09,U04,P002,11713,243
2025-06-09,U04,P012,15985,131
2025-06-09,U04,P003,13210,347
2025-06-09,U05,P005,10510,195
2025-06-09,U05,P008,15228,455
2025-06-09,U05,P010,11705,93
2025-06-09,U05,P011,12130,481
2025-06-09,U05,P007,9672,115
2025-06-09,U06,P007,11267,286
2025-06-09,U06,P001,11693,188
2025-06-09,U06,P012,11708,254
2025-06-09,U06,P009,10396,186
2025-06-09,U06,P005,9742,138
2025-06-09,U07,P004,12146,226
2025-06-09,U07,P011,11637,301
2025-06-09,U07,P005,7765,161
2025-06-09,U07,P007,14355,630
2025-06-09,U07,P010,16563,400
2025-06-09,U07,P001,7205,324
2025-06-09,U07,P009,14453,615
2025-06-09,U08,P003,6379,257
2025-06-09,U08,P006,5857,201
2025-06-09,U08,P002,10668,196
2025-06-09,U08,P004,9797,378
2025-06-16,U01,P007,15436,226
2025-06-16,U01,P008,15235,529
2025-06-16,U01,P002,14923,653
2025-06-16,U01,P006,12593,476
2025-06-16,U01,P012,13028,235
2025-06-16,U01,P011,17205,449
2025-06-16,U01,P005,14841,476
2025-06-16,U02,P007,11106,341
2025-06-16,U02,P004,16033,570
2025-06-16,U02,P008,10625,189
2025-06-16,U02,P002,11391,293
2025-06-16,U02,P006,14802,505
2025-06-16,U02,P011,12653,361
2025-06-16,U02,P010,14402,307
2025-06-16,U03,P006,17726,454
2025-06-16,U03,P003,6806,267
2025-06-16,U03,P001,10433,207
2025-06-16,U03,P009,14045,173
2025-06-16,U04,P006,15782,675
2025-06-16,U04,P009,9332,291
2025-06-16,U04,P008,15120,566
2025-06-16,U04,P004,8446,263
2025-06-16,U04,P010,12168,375
2025-06-16,U04,P011,13131,165
2025-06-16,U04,P005,11914,350
2025-06-16,U05,P001,12810,106
2025-06-16,U05,P011,9773,192
2025-06-16,U05,P012,12030,182
2025-06-16,U05,P005,14222,247
2025-06-16,U05,P006,11569,515
2025-06-16,U05,P004,12256,267
2025-06-16,U06,P008,8117,344
2025-06-16,U06,P011,14636,473
2025-06-16,U06,P004,14384,612
2025-06-16,U06,P007,3489,55
2025-06-16,U06,P005,8466,93
2025-06-16,U06,P002,5154,138
2025-06-16,U06,P001,1477,15
2025-06-16,U07,P011,9961,213
2025-06-16,U07,P002,9235,92
2025-06-16,U07,P001,10044,236
2025-06-16,U07,P010,6973,127
2025-06-16,U07,P006,14526,391
2025-06-16,U07,P009,13381,185
2025-06-16,U08,P008,17704,230
2025-06-16,U08,P011,9160,198
2025-06-16,U08,P006,16422,135
2025-06-16,U08,P012,9527,166
2025-06-16,U08,P003,16473,480
2025-06-23,U01,P012,8174,342
2025-06-23,U01,P005,7629,281
2025-06-23,U01,P009,18118,631
2025-06-23,U01,P001,11927,256
2025-06-23,U02,P006,8411,364
2025-06-23,U02,P009,17782,709
2025-06-23,U02,P007,19059,583
2025-06-23,U02,P002,9522,140
2025-06-23,U02,P008,22239,188
2025-06-23,U03,P008,21267,610
2025-06-23,U03,P003,12397,364
2025-06-23,U03,P004,14556,503
2025-06-23,U03,P002,9793,219
2025-06-23,U03,P005,15444,225
2025-06-23,U03,P012,11916,295
2025-06-23,U03,P001,15469,543
2025-06-23,U04,P006,11944,160
2025-06-23,U04,P007,8086,268
2025-06-23,U04,P003,11171,495
2025-06-23,U04,P009,12260,117
2025-06-23,U04,P001,7811,344
2025-06-23,U05,P004,7848,189
2025-06-23,U05,P012,15153,293
2025-06-23,U05,P006,13264,245
2025-06-23,U05,P001,4949,189
2025-06-23,U05,P002,13896,275
2025-06-23,U05,P011,6200,121
2025-06-23,U05,P010,11704,194
2025-06-23,U06,P005,20080,327
2025-06-23,U06,P007,9664,284
2025-06-23,U06,P001,12343,166
2025-06-23,U06,P003,10224,109
2025-06-23,U06,P011,8468,267
2025-06-23,U06,P002,13143,558
2025-06-23,U06,P012,19652,242
2025-06-23,U07,P004,3253,38
2025-06-23,U07,P001,12096,125
2025-06-23,U07,P011,13661,467
2025-06-23,U07,P008,9777,401
2025-06-23,U07,P003,13576,120
2025-06-23,U07,P007,14720,585
2025-06-23,U07,P006,7550,232
2025-06-23,U08,P007,8348,192
2025-06-23,U08,P003,13860,489
2025-06-23,U08,P011,10013,450
2025-06-23,U08,P002,15117,491
2025-06-23,U08,P001,6148,192
2025-06-23,U08,P009,15181,235
2025-06-23,U08,P005,5894,155
2025-06-30,U01,P012,17494,364
2025-06-30,U01,P001,18751,686
2025-06-30,U01,P011,8911,352
2025-06-30,U01,P002,10247,101
2025-06-30,U02,P004,15858,497
2025-06-30,U02,P001,13802,486
2025-06-30,U02,P010,5504,229
2025-06-30,U02,P011,14486,461
2025-06-30,U02,P012,11336,444
2025-06-30,U02,P007,11436,233
2025-06-30,U02,P008,5446,198
2025-06-30,U03,P003,11392,132
2025-06-30,U03,P009,10777,165
2025-06-30,U03,P011,13346,240
2025-06-30,U03,P006,7872,229
2025-06-30,U04,P011,13290,452
2025-06-30,U04,P004,12855,225
2025-06-30,U04,P006,11360,390
2025-06-30,U04,P010,12567,250
2025-06-30,U04,P009,3321,45
2025-06-30,U04,P007,12090,378
2025-06-30,U04,P003,7374,125
2025-06-30,U05,P001,10738,395
2025-06-30,U05,P002,9096,345
2025-06-30,U05,P009,21058,937
2025-06-30,U05,P004,5370,218
2025-06-30,U05,P005,10773,370
2025-06-30,U05,P011,11816,362
2025-06-30,U05,P010,13661,445
2025-06-30,U06,P008,8460,113
2025-06-30,U06,P006,14323,586
2025-06-30,U06,P007,11084,396
2025-06-30,U06,P012,14243,540
2025-06-30,U06,P011,10395,281
2025-06-30,U07,P005,9873,284
2025-06-30,U07,P007,13423,324
2025-06-30,U07,P012,10037,122
2025-06-30,U07,P010,7679,82
2025-06-30,U07,P004,9418,113
2025-06-30,U08,P011,16692,532
2025-06-30,U08,P010,10058,228
2025-06-30,U08,P003,16169,316
2025-06-30,U08,P009,13111,156
2025-06-30,U08,P012,5296,178
2025-06-30,U08,P001,3730,30
2025-07-07,U01,P002,11537,484
2025-07-07,U01,P006,8519,179
2025-07-07,U01,P008,11521,97
2025-07-07,U01,P009,13468,233
2025-07-07,U02,P008,12399,271
2025-07-07,U02,P009,9681,255
2025-07-07,U02,P010,13239,200
2025-07-07,U02,P003,15402,535
2025-07-07,U02,P005,14720,140
2025-07-07,U02,P002,6603,61
2025-07-07,U03,P005,11170,461
2025-07-07,U03,P006,14116,442
2025-07-07,U03,P004,16858,741
2025-07-07,U03,P003,3957,92
2025-07-07,U03,P012,7891,135
2025-07-07,U03,P009,10294,350
2025-07-07,U03,P002,9647,405
2025-07-07,U04,P007,8162,115
2025-07-07,U04,P008,9206,371
2025-07-07,U04,P003,7447,223
2025-07-07,U04,P010,8287,89
2025-07-07,U04,P002,10424,246
2025-07-07,U04,P009,10096,273
2025-07-07,U05,P008,5605,113
2025-07-07,U05,P011,1875,27
2025-07-07,U05,P006,12627,349
2025-07-07,U05,P001,16636,236
2025-07-07,U06,P009,12048,227
2025-07-07,U06,P004,7094,183
2025-07-07,U06,P001,11190,320
2025-07-07,U06,P012,8534,129
2025-07-07,U07,P012,7442,92
2025-07-07,U07,P009,7831,209
2025-07-07,U07,P007,16771,725
2025-07-07,U07,P002,10402,293
2025-07-07,U08,P007,12561,399
2025-07-07,U08,P004,3907,87
2025-07-07,U08,P008,7527,188
2025-07-07,U08,P011,15854,663
2025-07-07,U08,P012,13735,374
2025-07-07,U08,P003,16000,476
2025-07-14,U01,P008,4320,70
2025-07-14,U01,P006,6789,166
2025-07-14,U01,P004,14174,480
2025-07-14,U01,P007,18310,799
2025-07-14,U02,P012,10918,251
2025-07-14,U02,P004,8648,276
2025-07-14,U02,P003,13786,318
2025-07-14,U02,P006,9383,108
2025-07-14,U02,P008,6940,306
2025-07-14,U02,P005,14523,179
2025-07-14,U03,P003,10385,185
2025-07-14,U03,P011,14790,563
2025-07-14,U03,P005,7989,357
2025-07-14,U03,P008,7492,85
2025-07-14,U03,P002,14071,354
2025-07-14,U04,P005,6831,72
2025-07-14,U04,P007,14249,346
2025-07-14,U04,P002,5976,257
2025-07-14,U04,P012,11995,418
2025-07-14,U04,P011,15375,517
2025-07-14,U04,P008,11037,109
2025-07-14,U05,P006,8811,135
2025-07-14,U05,P010,5683,196
2025-07-14,U05,P004,12152,365
2025-07-14,U05,P005,16709,166
2025-07-14,U05,P011,7324,235
2025-07-14,U05,P003,11279,136
2025-07-14,U05,P008,19858,646
2025-07-14,U06,P001,13929,391
2025-07-14,U06,P012,9466,396
2025-07-14,U06,P011,7692,188
2025-07-14,U06,P007,16721,692
2025-07-14,U06,P003,16783,384
2025-07-14,U06,P010,11133,289
2025-07-14,U07,P009,12684,353
2025-07-14,U07,P008,7833,259
2025-07-14,U07,P004,12359,552
2025-07-14,U07,P012,17007,688
2025-07-14,U08,P002,18848,309
2025-07-14,U08,P009,15371,199
2025-07-14,U08,P006,19613,203
2025-07-14,U08,P012,6560,108
2025-07-14,U08,P007,15772,255
2025-07-14,U08,P010,7645,64
2025-07-21,U01,P005,3690,32
2025-07-21,U01,P011,11762,161
2025-07-21,U01,P003,12088,133
2025-07-21,U01,P012,20358,258
2025-07-21,U02,P010,5583,71
2025-07-21,U02,P007,10769,297
2025-07-21,U02,P005,19177,363
2025-07-21,U02,P006,10398,270
2025-07-21,U02,P012,7977,210
2025-07-21,U03,P004,12348,113
2025-07-21,U03,P011,6534,197
2025-07-21,U03,P005,19888,709
2025-07-21,U03,P003,9217,296
2025-07-21,U03,P012,9795,381
2025-07-21,U03,P006,6865,152
2025-07-21,U04,P003,8319,80
2025-07-21,U04,P011,7076,256
2025-07-21,U04,P005,15765,424
2025-07-21,U04,P008,11942,341
2025-07-21,U04,P012,11401,229
2025-07-21,U05,P012,9075,262
2025-07-21,U05,P008,13093,347
2025-07-21,U05,P003,8902,336
2025-07-21,U05,P010,12304,291
2025-07-21,U06,P004,14737,285
2025-07-21,U06,P010,5921,146
2025-07-21,U06,P007,14189,173
2025-07-21,U06,P009,11751,295
2025-07-21,U06,P001,15937,343
2025-07-21,U06,P003,8023,157
2025-07-21,U06,P008,20505,918
2025-07-21,U07,P003,8473,122
2025-07-21,U07,P002,5599,46
2025-07-21,U07,P001,10567,392
2025-07-21,U07,P008,15172,258
2025-07-21,U07,P007,9230,382
2025-07-21,U08,P004,16167,218
2025-07-21,U08,P009,15772,142
2025-07-21,U08,P011,12218,183
2025-07-21,U08,P007,7208,185
2025-07-28,U01,P001,13253,425
2025-07-28,U01,P008,11535,443
2025-07-28,U01,P003,11954,519
2025-07-28,U01,P005,9256,332
2025-07-28,U02,P001,6362,203
2025-07-28,U02,P007,10504,217
2025-07-28,U02,P004,8752,176
2025-07-28,U02,P005,16609,236
2025-07-28,U03,P009,17319,359
2025-07-28,U03,P004,9144,401
2025-07-28,U03,P002,12866,547
2025-07-28,U03,P011,6046,115
2025-07-28,U03,P001,12154,403
2025-07-28,U03,P003,11897,417
2025-07-28,U04,P008,17028,340
2025-07-28,U04,P006,11928,342
2025-07-28,U04,P007,12736,280
2025-07-28,U04,P003,10159,383
2025-07-28,U04,P010,14947,384
2025-07-28,U04,P001,16371,395
2025-07-28,U04,P002,7056,91
2025-07-28,U05,P012,11550,255
2025-07-28,U05,P008,8263,155
2025-07-28,U05,P006,8676,305
2025-07-28,U05,P009,15851,574
2025-07-28,U05,P001,10787,259
2025-07-28,U06,P011,10685,403
2025-07-28,U06,P008,11446,364
2025-07-28,U06,P005,9937,412
2025-07-28,U06,P004,13932,111
2025-07-28,U06,P001,8348,339
2025-07-28,U06,P010,9126,385
2025-07-28,U07,P007,13335,517
2025-07-28,U07,P012,13201,197
2025-07-28,U07,P011,10436,387
2025-07-28,U07,P004,7809,86
2025-07-28,U08,P011,11263,172
2025-07-28,U08,P006,11656,360
2025-07-28,U08,P009,9393,100
2025-07-28,U08,P004,8316,311
2025-07-28,U08,P007,7561,171
2025-07-28,U08,P012,11931,137
2025-08-04,U01,P005,11487,384
2025-08-04,U01,P007,6948,196
2025-08-04,U01,P004,8771,242
2025-08-04,U01,P006,10707,97
2025-08-04,U02,P008,9433,230
2025-08-04,U02,P007,13978,472
2025-08-04,U02,P003,11635,170
2025-08-04,U02,P009,3540,139
2025-08-04,U02,P006,12515,267
2025-08-04,U03,P009,13141,550
2025-08-04,U03,P003,7688,142
2025-08-04,U03,P012,8429,376
2025-08-04,U03,P010,8966,387
2025-08-04,U03,P004,5212,50
2025-08-04,U03,P005,11495,426
2025-08-04,U03,P011,6981,153
2025-08-04,U04,P010,10511,273
2025-08-04,U04,P002,8887,306
2025-08-04,U04,P003,10249,174
2025-08-04,U04,P008,15113,319
2025-08-04,U04,P011,9090,278
2025-08-04,U05,P004,7944,72
2025-08-04,U05,P010,15033,394
2025-08-04,U05,P012,498,19
2025-08-04,U05,P009,10963,264
2025-08-04,U05,P008,11227,464
2025-08-04,U06,P009,13675,128
2025-08-04,U06,P005,10478,241
2025-08-04,U06,P004,11828,526
2025-08-04,U06,P007,15502,484
2025-08-04,U06,P012,7344,258
2025-08-04,U06,P003,8448,71
2025-08-04,U07,P011,11259,203
2025-08-04,U07,P007,8114,156
2025-08-04,U07,P001,4383,60
2025-08-04,U07,P006,8587,247
2025-08-04,U07,P009,9806,387
2025-08-04,U08,P002,15455,594
2025-08-04,U08,P011,5684,137
2025-08-04,U08,P004,12577,457
2025-08-04,U08,P008,14644,133
2025-08-04,U08,P012,1131,37
2025-08-11,U01,P009,13084,343
2025-08-11,U01,P006,11924,168
2025-08-11,U01,P001,16232,530
2025-08-11,U01,P007,11757,528
2025-08-11,U01,P005,9278,165
2025-08-11,U01,P004,7513,197
2025-08-11,U02,P010,5721,62
2025-08-11,U02,P004,10544,148
2025-08-11,U02,P012,13276,285
2025-08-11,U02,P008,12685,511
2025-08-11,U02,P011,9828,205
2025-08-11,U02,P005,3779,99
2025-08-11,U03,P001,9414,360
2025-08-11,U03,P009,14528,232
2025-08-11,U03,P010,9543,419
2025-08-11,U03,P007,1140,27
2025-08-11,U04,P012,12600,266
2025-08-11,U04,P011,12591,417
2025-08-11,U04,P010,5599,124
2025-08-11,U04,P004,8314,240
2025-08-11,U04,P002,8960,195
2025-08-11,U04,P006,11002,403
2025-08-11,U04,P009,9182,208
2025-08-11,U05,P005,7507,197
2025-08-11,U05,P003,11369,484
2025-08-11,U05,P001,9370,99
2025-08-11,U05,P009,10015,421
2025-08-11,U05,P010,10431,463
2025-08-11,U05,P004,8606,350
2025-08-11,U06,P010,7610,196
2025-08-11,U06,P005,14517,470
2025-08-11,U06,P007,11247,157
2025-08-11,U06,P004,4042,138
2025-08-11,U06,P012,7093,96
2025-08-11,U07,P001,7703,168
2025-08-11,U07,P005,10350,393
2025-08-11,U07,P002,5054,201
2025-08-11,U07,P007,8410,240
2025-08-11,U07,P011,7247,179
2025-08-11,U07,P012,15033,476
2025-08-11,U07,P006,10975,369
2025-08-11,U08,P011,11404,325
2025-08-11,U08,P008,9948,384
2025-08-11,U08,P009,3286,74
2025-08-11,U08,P007,10584,216
2025-08-11,U08,P004,13909,519
2025-08-11,U08,P003,12133,381
2025-08-11,U08,P012,7981,236
2025-08-18,U01,P008,5514,46
2025-08-18,U01,P004,11280,455
2025-08-18,U01,P011,5496,109
2025-08-18,U01,P006,8465,201
2025-08-18,U01,P005,14959,432
2025-08-18,U02,P007,8747,321
2025-08-18,U02,P003,8344,333
2025-08-18,U02,P001,11669,131
2025-08-18,U02,P006,15879,450
2025-08-18,U02,P005,8750,387
2025-08-18,U02,P004,11321,436
2025-08-18,U03,P005,15271,525
2025-08-18,U03,P001,14867,512
2025-08-18,U03,P009,16239,343
2025-08-18,U03,P007,13048,523
2025-08-18,U04,P011,5230,117
2025-08-18,U04,P009,3930,167
2025-08-18,U04,P012,13624,272
2025-08-18,U04,P007,7224,283
2025-08-18,U04,P003,9828,159
2025-08-18,U05,P009,4780,62
2025-08-18,U05,P002,9292,186
2025-08-18,U05,P010,6700,69
2025-08-18,U05,P005,7032,102
2025-08-18,U06,P005,5930,179
2025-08-18,U06,P007,7713,335
2025-08-18,U06,P002,6169,78
2025-08-18,U06,P012,7644,146
2025-08-18,U07,P003,11693,434
2025-08-18,U07,P008,3526,70
2025-08-18,U07,P011,17240,651
2025-08-18,U07,P009,4551,144
2025-08-18,U07,P002,9821,294
2025-08-18,U07,P001,9967,446
2025-08-18,U08,P012,6276,248
2025-08-18,U08,P001,11944,462
2025-08-18,U08,P002,13029,462
2025-08-18,U08,P005,7407,307
2025-08-25,U01,P005,8114,337
2025-08-25,U01,P008,12673,457
2025-08-25,U01,P002,7105,112
2025-08-25,U01,P007,12236,399
2025-08-25,U02,P004,10458,268
2025-08-25,U02,P005,10532,382
2025-08-25,U02,P007,7006,265
2025-08-25,U02,P006,15818,612
2025-08-25,U03,P008,12080,383
2025-08-25,U03,P012,8237,209
2025-08-25,U03,P007,12023,490
2025-08-25,U03,P010,8938,203
2025-08-25,U04,P002,8199,262
2025-08-25,U04,P007,11993,283
2025-08-25,U04,P005,5519,105
2025-08-25,U04,P008,8472,302
2025-08-25,U04,P003,6779,69
2025-08-25,U05,P006,2762,111
2025-08-25,U05,P009,16535,606
2025-08-25,U05,P002,8143,342
2025-08-25,U05,P005,6071,162
2025-08-25,U05,P007,13380,159
2025-08-25,U05,P008,14877,252
2025-08-25,U05,P011,7752,251
2025-08-25,U06,P008,16288,724
2025-08-25,U06,P011,10539,400
2025-08-25,U06,P010,13321,598
2025-08-25,U06,P009,7531,71
2025-08-25,U06,P004,10326,147
2025-08-25,U07,P005,7413,186
2025-08-25,U07,P001,9544,161
2025-08-25,U07,P004,8417,225
2025-08-25,U07,P011,4765,181
2025-08-25,U08,P006,7554,226
2025-08-25,U08,P002,14910,262
2025-08-25,U08,P009,7997,284
2025-08-25,U08,P005,11750,161
2025-08-25,U08,P008,15026,553
2025-09-01,U01,P002,9263,188
2025-09-01,U01,P009,5344,230
2025-09-01,U01,P010,6433,86
2025-09-01,U01,P001,7699,103
2025-09-01,U01,P008,12272,243
2025-09-01,U02,P007,10521,125
2025-09-01,U02,P003,8564,234
2025-09-01,U02,P001,4381,118
2025-09-01,U02,P002,12260,313
2025-09-01,U02,P009,13768,433
2025-09-01,U02,P008,12368,446
2025-09-01,U02,P006,8205,316
2025-09-01,U03,P011,12202,150
2025-09-01,U03,P005,8433,213
2025-09-01,U03,P002,6340,94
2025-09-01,U03,P006,8026,315
2025-09-01,U03,P007,7469,217
2025-09-01,U03,P010,9607,246
2025-09-01,U03,P001,6316,117
2025-09-01,U04,P003,1212,14
2025-09-01,U04,P011,8700,118
2025-09-01,U04,P004,11691,224
2025-09-01,U04,P010,9889,103
2025-09-01,U04,P001,6772,201
2025-09-01,U04,P006,5846,94
2025-09-01,U04,P007,10931,371
2025-09-01,U05,P011,12012,219
2025-09-01,U05,P002,8923,122
2025-09-01,U05,P012,8342,139
2025-09-01,U05,P005,8554,120
