date,code_produit,code_usine,stock_qte,stock_valeur
2024-03-25,P008,U06,899,2562.15
2024-03-25,P010,U06,2517,6040.8
2024-03-25,P009,U06,5440,18768.0
2024-03-25,P002,U06,2332,7345.8
2024-03-25,P012,U06,4051,14887.43
2024-03-25,P009,U07,1888,6513.6
2024-03-25,P011,U07,2702,5066.25
2024-03-25,P012,U07,2569,9441.08
2024-03-25,P001,U07,1905,9858.38
2024-03-25,P004,U07,4203,20489.62
2024-03-25,P001,U08,2370,12264.75
2024-03-25,P011,U08,2943,5518.12
2024-03-25,P006,U08,4146,18346.05
2024-03-25,P003,U08,2422,14168.7
2024-03-25,P004,U08,4152,20241.0
2024-03-25,P010,U08,5031,12074.4
2024-04-01,P004,U01,3181,15507.38
2024-04-01,P010,U01,1697,4072.8
2024-04-01,P008,U01,2413,6877.05
2024-04-01,P012,U01,3282,12061.35
2024-04-01,P001,U01,2893,14971.28
2024-04-01,P012,U02,2460,9040.5
2024-04-01,P006,U02,1338,5920.65
2024-04-01,P007,U02,751,7040.62
2024-04-01,P004,U02,3055,14893.12
2024-04-01,P011,U02,2500,4687.5
2024-04-01,P003,U02,1495,8745.75
2024-04-01,P008,U02,1779,5070.15
2024-04-01,P003,U03,2164,12659.4
2024-04-01,P011,U03,3178,5958.75
2024-04-01,P002,U03,1281,4035.15
2024-04-01,P008,U03,2599,7407.15
2024-04-01,P010,U03,4421,10610.4
2024-04-01,P005,U04,1730,7006.5
2024-04-01,P009,U04,2371,8179.95
2024-04-01,P008,U04,4161,11858.85
2024-04-01,P006,U04,3470,15354.75
2024-04-01,P001,U04,2846,14728.05
2024-04-01,P012,U04,5352,19668.6
2024-04-01,P008,U05,1281,3650.85
2024-04-01,P002,U05,3598,11333.7
2024-04-01,P010,U05,0,0.0
2024-04-01,P005,U05,4822,19529.1
2024-04-01,P001,U05,3258,16860.15
2024-04-01,P006,U05,2878,12735.15
2024-04-01,P010,U06,2110,5064.0
2024-04-01,P008,U06,5249,14959.65
2024-04-01,P009,U06,906,3125.7
2024-04-01,P011,U06,2739,5135.62
2024-04-01,P002,U06,150,472.5
2024-04-01,P007,U06,2436,22837.5
2024-04-01,P012,U06,1449,5325.08
2024-04-01,P005,U06,2010,8140.5
2024-04-01,P011,U07,1319,2473.12
2024-04-01,P005,U07,1164,4714.2
2024-04-01,P003,U07,0,0.0
2024-04-01,P008,U07,2652,7558.2
2024-04-01,P007,U07,3189,29896.88
2024-04-01,P001,U07,1274,6592.95
2024-04-01,P004,U07,2139,10427.62
2024-04-01,P012,U07,3583,13167.53
2024-04-01,P002,U08,3848,12121.2
2024-04-01,P008,U08,699,1992.15
2024-04-01,P010,U08,2743,6583.2
2024-04-01,P003,U08,3614,21141.9
2024-04-01,P005,U08,2788,11291.4
2024-04-01,P009,U08,2723,9394.35
2024-04-08,P007,U01,466,4368.75
2024-04-08,P008,U01,2938,8373.3
2024-04-08,P003,U01,1405,8219.25
2024-04-08,P005,U01,3221,13045.05
2024-04-08,P012,U01,961,3531.68
2024-04-08,P011,U01,4201,7876.88
2024-04-08,P001,U02,2525,13066.88
2024-04-08,P012,U02,2094,7695.45
2024-04-08,P005,U02,1263,5115.15
2024-04-08,P007,U02,3570,33468.75
2024-04-08,P010,U02,3271,7850.4
2024-04-08,P005,U03,1682,6812.1
2024-04-08,P010,U03,3153,7567.2
2024-04-08,P011,U03,4285,8034.38
2024-04-08,P008,U03,2743,7817.55
2024-04-08,P012,U03,4035,14828.62
2024-04-08,P006,U03,2515,11128.88
2024-04-08,P004,U03,4438,21635.25
2024-04-08,P002,U03,1913,6025.95
2024-04-08,P009,U04,2480,8556.0
2024-04-08,P010,U04,3000,7200.0
2024-04-08,P006,U04,2510,11106.75
2024-04-08,P011,U04,2017,3781.88
2024-04-08,P008,U04,2813,8017.05
2024-04-08,P003,U04,2032,11887.2
2024-04-08,P012,U04,3456,12700.8
2024-04-08,P007,U04,1530,14343.75
2024-04-08,P001,U05,3344,17305.2
2024-04-08,P004,U05,0,0.0
2024-04-08,P008,U05,0,0.0
2024-04-08,P005,U05,1751,7091.55
2024-04-08,P011,U05,0,0.0
2024-04-08,P010,U05,1120,2688.0
2024-04-08,P009,U05,186,641.7
2024-04-08,P008,U06,3808,10852.8
2024-04-08,P011,U06,180,337.5
2024-04-08,P005,U06,1691,6848.55
2024-04-08,P002,U06,457,1439.55
2024-04-08,P007,U06,2323,21778.12
2024-04-08,P009,U06,2870,9901.5
2024-04-08,P004,U06,3366,16409.25
2024-04-08,P010,U07,3877,9304.8
2024-04-08,P003,U07,2096,12261.6
2024-04-08,P011,U07,2463,4618.12
2024-04-08,P002,U07,0,0.0
2024-04-08,P008,U07,2948,8401.8
2024-04-08,P009,U08,3453,11912.85
2024-04-08,P004,U08,4364,21274.5
2024-04-08,P007,U08,822,7706.25
2024-04-08,P005,U08,3745,15167.25
2024-04-08,P012,U08,531,1951.43
2024-04-08,P010,U08,1116,2678.4
2024-04-15,P008,U01,170,484.5
2024-04-15,P006,U01,1272,5628.6
2024-04-15,P002,U01,2088,6577.2
2024-04-15,P003,U01,1330,7780.5
2024-04-15,P001,U01,0,0.0
2024-04-15,P007,U01,3043,28528.12
2024-04-15,P002,U02,2456,7736.4
2024-04-15,P007,U02,4270,40031.25
2024-04-15,P001,U02,3320,17181.0
2024-04-15,P004,U02,2586,12606.75
2024-04-15,P003,U02,1819,10641.15
2024-04-15,P001,U03,715,3700.12
2024-04-15,P009,U03,5652,19499.4
2024-04-15,P005,U03,2621,10615.05
2024-04-15,P012,U03,2009,7383.08
2024-04-15,P008,U03,3602,10265.7
2024-04-15,P004,U03,3178,15492.75
2024-04-15,P005,U04,0,0.0
2024-04-15,P004,U04,4878,23780.25
2024-04-15,P006,U04,4792,21204.6
2024-04-15,P003,U04,1651,9658.35
2024-04-15,P009,U04,4439,15314.55
2024-04-15,P002,U04,2479,7808.85
2024-04-15,P007,U04,2873,26934.38
2024-04-15,P008,U04,4285,12212.25
2024-04-15,P004,U05,2296,11193.0
2024-04-15,P009,U05,2718,9377.1
2024-04-15,P002,U05,0,0.0
2024-04-15,P012,U05,5251,19297.43
2024-04-15,P007,U05,3489,32709.38
2024-04-15,P006,U05,3142,13903.35
2024-04-15,P005,U05,3781,15313.05
2024-04-15,P008,U05,1894,5397.9
2024-04-15,P001,U06,3443,17817.53
2024-04-15,P008,U06,2198,6264.3
2024-04-15,P002,U06,1573,4954.95
2024-04-15,P003,U06,1483,8675.55
2024-04-15,P012,U06,3970,14589.75
2024-04-15,P004,U06,2484,12109.5
2024-04-15,P010,U06,449,1077.6
2024-04-15,P006,U06,0,0.0
2024-04-15,P009,U07,6032,20810.4
2024-04-15,P004,U07,3642,17754.75
2024-04-15,P011,U07,3256,6105.0
2024-04-15,P003,U07,3546,20744.1
2024-04-15,P012,U07,3587,13182.23
2024-04-15,P008,U08,2058,5865.3
2024-04-15,P010,U08,4134,9921.6
2024-04-15,P007,U08,3696,34650.0
2024-04-15,P009,U08,2791,9628.95
2024-04-15,P003,U08,2750,16087.5
2024-04-22,P002,U01,1916,6035.4
2024-04-22,P007,U01,3353,31434.38
2024-04-22,P004,U01,1509,7356.38
2024-04-22,P012,U01,3424,12583.2
2024-04-22,P010,U01,2398,5755.2
2024-04-22,P003,U02,3356,19632.6
2024-04-22,P001,U02,2958,15307.65
2024-04-22,P007,U02,3530,33093.75
2024-04-22,P005,U02,1800,7290.0
2024-04-22,P002,U02,279,878.85
2024-04-22,P005,U03,2399,9715.95
2024-04-22,P008,U03,2022,5762.7
2024-04-22,P009,U03,2938,10136.1
2024-04-22,P004,U03,3286,16019.25
2024-04-22,P006,U03,0,0.0
2024-04-22,P002,U03,1329,4186.35
2024-04-22,P007,U03,1543,14465.62
2024-04-22,P012,U03,2104,7732.2
2024-04-22,P004,U04,2730,13308.75
2024-04-22,P009,U04,3200,11040.0
2024-04-22,P002,U04,3461,10902.15
2024-04-22,P011,U04,2589,4854.38
2024-04-22,P008,U04,1270,3619.5
2024-04-22,P010,U04,2605,6252.0
2024-04-22,P003,U04,3806,22265.1
2024-04-22,P010,U05,2095,5028.0
2024-04-22,P002,U05,4547,14323.05
2024-04-22,P008,U05,969,2761.65
2024-04-22,P009,U05,2829,9760.05
2024-04-22,P001,U05,2587,13387.72
2024-04-22,P007,U05,1646,15431.25
2024-04-22,P007,U06,3300,30937.5
2024-04-22,P008,U06,2781,7925.85
2024-04-22,P012,U06,2251,8272.43
2024-04-22,P009,U06,2206,7610.7
2024-04-22,P003,U06,2458,14379.3
2024-04-22,P002,U06,1338,4214.7
2024-04-22,P010,U06,2950,7080.0
2024-04-22,P001,U06,1573,8140.28
2024-04-22,P006,U07,2742,12133.35
2024-04-22,P001,U07,1939,10034.33
2024-04-22,P009,U07,4273,14741.85
2024-04-22,P007,U07,2618,24543.75
2024-04-22,P010,U07,1697,4072.8
2024-04-22,P010,U08,1393,3343.2
2024-04-22,P009,U08,286,986.7
2024-04-22,P012,U08,4646,17074.05
2024-04-22,P008,U08,3255,9276.75
2024-04-22,P007,U08,2467,23128.12
2024-04-22,P001,U08,1173,6070.28
2024-04-22,P004,U08,3300,16087.5
2024-04-29,P008,U01,642,1829.7
2024-04-29,P010,U01,2377,5704.8
2024-04-29,P009,U01,1138,3926.1
2024-04-29,P002,U01,2921,9201.15
2024-04-29,P012,U01,2643,9713.03
2024-04-29,P005,U01,3578,14490.9
2024-04-29,P006,U01,2461,10889.93
2024-04-29,P008,U02,1956,5574.6
2024-04-29,P009,U02,3794,13089.3
2024-04-29,P001,U02,651,3368.93
2024-04-29,P004,U02,3380,16477.5
2024-04-29,P007,U02,3953,37059.38
2024-04-29,P003,U02,850,4972.5
2024-04-29,P002,U03,3059,9635.85
2024-04-29,P006,U03,3651,16155.68
2024-04-29,P003,U03,3300,19305.0
2024-04-29,P004,U03,1495,7288.12
2024-04-29,P008,U03,2882,8213.7
2024-04-29,P011,U03,1824,3420.0
2024-04-29,P009,U04,2002,6906.9
2024-04-29,P003,U04,5300,31005.0
2024-04-29,P008,U04,3022,8612.7
2024-04-29,P004,U04,2907,14171.62
2024-04-29,P002,U04,2278,7175.7
2024-04-29,P012,U05,3318,12193.65
2024-04-29,P007,U05,1793,16809.38
2024-04-29,P001,U05,2157,11162.48
2024-04-29,P005,U05,3714,15041.7
2024-04-29,P011,U05,3280,6150.0
2024-04-29,P008,U06,386,1100.1
2024-04-29,P002,U06,340,1071.0
2024-04-29,P009,U06,2266,7817.7
2024-04-29,P006,U06,203,898.28
2024-04-29,P001,U06,4399,22764.83
2024-04-29,P010,U06,2649,6357.6
2024-04-29,P007,U06,3201,30009.38
2024-04-29,P004,U06,4217,20557.88
2024-04-29,P011,U07,2327,4363.12
2024-04-29,P012,U07,2759,10139.33
2024-04-29,P010,U07,2692,6460.8
2024-04-29,P003,U07,2225,13016.25
2024-04-29,P007,U07,533,4996.88
2024-04-29,P003,U08,1663,9728.55
2024-04-29,P008,U08,530,1510.5
2024-04-29,P006,U08,4713,20855.03
2024-04-29,P001,U08,1624,8404.2
2024-04-29,P007,U08,762,7143.75
2024-04-29,P002,U08,1951,6145.65
2024-05-06,P010,U01,3098,7435.2
2024-05-06,P003,U01,2293,13414.05
2024-05-06,P007,U01,4706,44118.75
2024-05-06,P001,U01,1551,8026.43
2024-05-06,P011,U01,0,0.0
2024-05-06,P005,U01,1242,5030.1
2024-05-06,P005,U02,3152,12765.6
2024-05-06,P006,U02,627,2774.48
2024-05-06,P012,U02,2602,9562.35
2024-05-06,P009,U02,1919,6620.55
2024-05-06,P002,U02,0,0.0
2024-05-06,P010,U02,479,1149.6
2024-05-06,P008,U02,3976,11331.6
2024-05-06,P004,U02,193,940.88
2024-05-06,P002,U03,710,2236.5
2024-05-06,P009,U03,1804,6223.8
2024-05-06,P003,U03,2247,13144.95
2024-05-06,P006,U03,514,2274.45
2024-05-06,P011,U03,5172,9697.5
2024-05-06,P001,U03,4219,21833.33
2024-05-06,P010,U03,1219,2925.6
2024-05-06,P012,U03,1487,5464.73
2024-05-06,P010,U04,5924,14217.6
2024-05-06,P004,U04,4341,21162.38
2024-05-06,P005,U04,2525,10226.25
2024-05-06,P001,U04,2178,11271.15
2024-05-06,P011,U04,2752,5160.0
2024-05-06,P009,U04,2832,9770.4
2024-05-06,P003,U04,1449,8476.65
2024-05-06,P007,U05,2876,26962.5
2024-05-06,P003,U05,2660,15561.0
2024-05-06,P009,U05,2840,9798.0
2024-05-06,P004,U05,3016,14703.0
2024-05-06,P012,U05,1559,5729.33
2024-05-06,P004,U06,3843,18734.62
2024-05-06,P002,U06,2966,9342.9
2024-05-06,P005,U06,1428,5783.4
2024-05-06,P010,U06,2044,4905.6
2024-05-06,P009,U06,1841,6351.45
2024-05-06,P011,U06,83,155.62
2024-05-06,P003,U06,1301,7610.85
2024-05-06,P001,U06,1671,8647.43
2024-05-06,P010,U07,2802,6724.8
2024-05-06,P005,U07,2271,9197.55
2024-05-06,P007,U07,5041,47259.38
2024-05-06,P011,U07,0,0.0
2024-05-06,P002,U07,2896,9122.4
2024-05-06,P001,U07,3669,18987.08
2024-05-06,P008,U07,1778,5067.3
2024-05-06,P003,U07,168,982.8
2024-05-06,P006,U08,2821,12482.93
2024-05-06,P009,U08,3022,10425.9
2024-05-06,P001,U08,4274,22117.95
2024-05-06,P012,U08,2971,10918.43
2024-05-06,P004,U08,4481,21844.88
2024-05-06,P007,U08,5658,53043.75
2024-05-13,P001,U01,3326,17212.05
2024-05-13,P002,U01,2607,8212.05
2024-05-13,P008,U01,4063,11579.55
2024-05-13,P007,U01,2820,26437.5
2024-05-13,P009,U01,2916,10060.2
2024-05-13,P004,U01,4009,19543.88
2024-05-13,P006,U02,1718,7602.15
2024-05-13,P003,U02,1398,8178.3
2024-05-13,P008,U02,5151,14680.35
2024-05-13,P005,U02,3893,15766.65
2024-05-13,P010,U02,630,1512.0
2024-05-13,P012,U02,224,823.2
2024-05-13,P009,U02,2603,8980.35
2024-05-13,P011,U02,2371,4445.62
2024-05-13,P007,U03,3729,34959.38
2024-05-13,P003,U03,5759,33690.15
2024-05-13,P006,U03,1134,5017.95
2024-05-13,P010,U03,4173,10015.2
2024-05-13,P005,U03,1139,4612.95
2024-05-13,P002,U03,1895,5969.25
2024-05-13,P008,U04,0,0.0
2024-05-13,P005,U04,1975,7998.75
2024-05-13,P002,U04,1744,5493.6
2024-05-13,P012,U04,2669,9808.58
2024-05-13,P003,U04,2966,17351.1
2024-05-13,P010,U04,3489,8373.6
2024-05-13,P001,U04,2502,12947.85
2024-05-13,P009,U04,445,1535.25
2024-05-13,P009,U05,1852,6389.4
2024-05-13,P006,U05,437,1933.73
2024-05-13,P007,U05,0,0.0
2024-05-13,P008,U05,3826,10904.1
2024-05-13,P003,U05,1756,10272.6
2024-05-13,P005,U05,4129,16722.45
2024-05-13,P001,U05,2412,12482.1
2024-05-13,P002,U05,3115,9812.25
2024-05-13,P008,U06,467,1330.95
2024-05-13,P003,U06,3355,19626.75
2024-05-13,P009,U06,4362,15048.9
2024-05-13,P005,U06,1928,7808.4
2024-05-13,P010,U06,4031,9674.4
2024-05-13,P006,U06,788,3486.9
2024-05-13,P008,U07,2193,6250.05
2024-05-13,P007,U07,1729,16209.38
2024-05-13,P009,U07,0,0.0
2024-05-13,P005,U07,2137,8654.85
2024-05-13,P003,U07,2904,16988.4
2024-05-13,P001,U07,1234,6385.95
2024-05-13,P006,U08,3235,14314.88
2024-05-13,P011,U08,2376,4455.0
2024-05-13,P002,U08,3603,11349.45
2024-05-13,P009,U08,2362,8148.9
2024-05-13,P007,U08,808,7575.0
2024-05-13,P008,U08,0,0.0
2024-05-13,P012,U08,831,3053.93
2024-05-20,P008,U01,3311,9436.35
2024-05-20,P011,U01,0,0.0
2024-05-20,P003,U01,2036,11910.6
2024-05-20,P002,U01,1735,5465.25
2024-05-20,P012,U01,2053,7544.78
2024-05-20,P006,U02,2780,12301.5
2024-05-20,P002,U02,2410,7591.5
2024-05-20,P008,U02,1811,5161.35
2024-05-20,P010,U02,3218,7723.2
2024-05-20,P009,U02,3770,13006.5
2024-05-20,P004,U02,3398,16565.25
2024-05-20,P009,U03,2317,7993.65
2024-05-20,P011,U03,1533,2874.38
2024-05-20,P010,U03,2787,6688.8
2024-05-20,P008,U03,2680,7638.0
2024-05-20,P003,U03,1503,8792.55
2024-05-20,P007,U03,3991,37415.62
2024-05-20,P002,U03,2587,8149.05
2024-05-20,P001,U03,4554,23566.95
2024-05-20,P005,U04,1235,5001.75
2024-05-20,P011,U04,3797,7119.38
2024-05-20,P002,U04,1645,5181.75
2024-05-20,P004,U04,3018,14712.75
2024-05-20,P010,U04,3267,7840.8
2024-05-20,P003,U04,2714,15876.9
2024-05-20,P007,U04,2490,23343.75
2024-05-20,P001,U04,3617,18717.98
2024-05-20,P005,U05,3735,15126.75
2024-05-20,P003,U05,3843,22481.55
2024-05-20,P011,U05,4674,8763.75
2024-05-20,P004,U05,2370,11553.75
2024-05-20,P002,U05,2271,7153.65
2024-05-20,P003,U06,3021,17672.85
2024-05-20,P002,U06,2594,8171.1
2024-05-20,P010,U06,3023,7255.2
2024-05-20,P006,U06,0,0.0
2024-05-20,P004,U06,2441,11899.88
2024-05-20,P011,U06,2096,3930.0
2024-05-20,P012,U06,2460,9040.5
2024-05-20,P007,U06,4511,42290.62
2024-05-20,P001,U07,2209,11431.58
2024-05-20,P004,U07,4588,22366.5
2024-05-20,P010,U07,3012,7228.8
2024-05-20,P005,U07,1099,4450.95
2024-05-20,P003,U07,3363,19673.55
2024-05-20,P009,U07,1010,3484.5
2024-05-20,P002,U07,3390,10678.5
2024-05-20,P012,U07,3108,11421.9
2024-05-20,P001,U08,811,4196.93
2024-05-20,P002,U08,1040,3276.0
2024-05-20,P010,U08,3628,8707.2
2024-05-20,P012,U08,4102,15074.85
2024-05-20,P005,U08,0,0.0
2024-05-20,P009,U08,2852,9839.4
2024-05-27,P009,U01,957,3301.65
2024-05-27,P001,U01,1350,6986.25
2024-05-27,P012,U01,1499,5508.83
2024-05-27,P006,U01,4093,18111.53
2024-05-27,P010,U01,2465,5916.0
2024-05-27,P002,U01,1201,3783.15
2024-05-27,P011,U01,1912,3585.0
2024-05-27,P007,U01,2548,23887.5
2024-05-27,P008,U02,2278,6492.3
2024-05-27,P005,U02,1673,6775.65
2024-05-27,P004,U02,981,4782.38
2024-05-27,P002,U02,2451,7720.65
2024-05-27,P012,U02,3186,11708.55
2024-05-27,P010,U02,1497,3592.8
2024-05-27,P009,U02,711,2452.95
2024-05-27,P007,U02,2903,27215.62
2024-05-27,P012,U03,1789,6574.58
2024-05-27,P008,U03,4031,11488.35
2024-05-27,P004,U03,3961,19309.88
2024-05-27,P011,U03,2077,3894.38
2024-05-27,P002,U03,3454,10880.1
2024-05-27,P011,U04,2779,5210.62
2024-05-27,P002,U04,2687,8464.05
2024-05-27,P003,U04,1845,10793.25
2024-05-27,P007,U04,4026,37743.75
2024-05-27,P004,U04,1743,8497.12
2024-05-27,P001,U04,4149,21471.08
2024-05-27,P004,U05,2021,9852.38
2024-05-27,P011,U05,2157,4044.38
2024-05-27,P003,U05,3202,18731.7
2024-05-27,P005,U05,2995,12129.75
2024-05-27,P006,U05,0,0.0
2024-05-27,P010,U05,1790,4296.0
2024-05-27,P001,U06,472,2442.6
2024-05-27,P005,U06,1494,6050.7
2024-05-27,P012,U06,1435,5273.63
2024-05-27,P009,U06,1128,3891.6
2024-05-27,P006,U06,3024,13381.2
2024-05-27,P010,U06,1965,4716.0
2024-05-27,P003,U06,1848,10810.8
2024-05-27,P011,U07,1966,3686.25
2024-05-27,P001,U07,3313,17144.78
2024-05-27,P009,U07,0,0.0
2024-05-27,P012,U07,2678,9841.65
2024-05-27,P002,U07,685,2157.75
2024-05-27,P010,U07,3168,7603.2
2024-05-27,P002,U08,1041,3279.15
2024-05-27,P010,U08,3083,7399.2
2024-05-27,P011,U08,1692,3172.5
2024-05-27,P006,U08,1621,7172.93
2024-05-27,P012,U08,1865,6853.88
2024-06-03,P003,U01,3206,18755.1
2024-06-03,P001,U01,3593,18593.78
2024-06-03,P004,U01,2462,12002.25
2024-06-03,P002,U01,3164,9966.6
2024-06-03,P005,U01,2107,8533.35
2024-06-03,P011,U01,1919,3598.12
2024-06-03,P012,U01,997,3663.98
2024-06-03,P009,U01,2233,7703.85
2024-06-03,P003,U02,491,2872.35
2024-06-03,P007,U02,2348,22012.5
2024-06-03,P008,U02,1982,5648.7
2024-06-03,P010,U02,2990,7176.0
2024-06-03,P006,U02,1607,7110.98
2024-06-03,P009,U03,1688,5823.6
2024-06-03,P010,U03,3874,9297.6
2024-06-03,P001,U03,1607,8316.23
2024-06-03,P005,U03,2765,11198.25
2024-06-03,P003,U03,1579,9237.15
2024-06-03,P009,U04,3684,12709.8
2024-06-03,P012,U04,1813,6662.78
2024-06-03,P003,U04,2217,12969.45
2024-06-03,P011,U04,535,1003.12
2024-06-03,P005,U04,1800,7290.0
2024-06-03,P011,U05,2526,4736.25
2024-06-03,P010,U05,5819,13965.6
2024-06-03,P002,U05,2026,6381.9
2024-06-03,P006,U05,0,0.0
2024-06-03,P001,U05,2369,12259.58
2024-06-03,P003,U05,192,1123.2
2024-06-03,P009,U05,1765,6089.25
2024-06-03,P006,U06,4547,20120.48
2024-06-03,P005,U06,0,0.0
2024-06-03,P003,U06,1302,7616.7
2024-06-03,P004,U06,5073,24730.88
2024-06-03,P010,U06,1430,3432.0
2024-06-03,P001,U06,3231,16720.43
2024-06-03,P007,U06,2802,26268.75
2024-06-03,P006,U07,2255,9978.38
2024-06-03,P001,U07,0,0.0
2024-06-03,P008,U07,1438,4098.3
2024-06-03,P011,U07,3128,5865.0
2024-06-03,P004,U07,1574,7673.25
2024-06-03,P012,U07,2181,8015.18
2024-06-03,P005,U07,0,0.0
2024-06-03,P002,U08,1225,3858.75
2024-06-03,P004,U08,2195,10700.62
2024-06-03,P012,U08,3142,11546.85
2024-06-03,P001,U08,876,4533.3
2024-06-03,P011,U08,2675,5015.62
2024-06-03,P007,U08,2221,20821.88
2024-06-03,P005,U08,2387,9667.35
2024-06-10,P010,U01,3026,7262.4
2024-06-10,P004,U01,3412,16633.5
2024-06-10,P008,U01,449,1279.65
2024-06-10,P001,U01,3282,16984.35
2024-06-10,P003,U01,0,0.0
2024-06-10,P006,U01,1301,5756.93
2024-06-10,P002,U01,0,0.0
2024-06-10,P002,U02,0,0.0
2024-06-10,P007,U02,2503,23465.62
2024-06-10,P010,U02,0,0.0
2024-06-10,P009,U02,0,0.0
2024-06-10,P012,U02,2791,10256.93
2024-06-10,P004,U02,2419,11792.62
2024-06-10,P010,U03,2890,6936.0
2024-06-10,P011,U03,2026,3798.75
2024-06-10,P003,U03,4707,27535.95
2024-06-10,P012,U03,5191,19076.93
2024-06-10,P005,U03,4104,16621.2
2024-06-10,P009,U03,4569,15763.05
2024-06-10,P008,U03,4423,12605.55
2024-06-10,P012,U04,1242,4564.35
2024-06-10,P009,U04,3202,11046.9
2024-06-10,P001,U04,432,2235.6
2024-06-10,P005,U04,3738,15138.9
2024-06-10,P011,U04,2869,5379.38
2024-06-10,P008,U04,1320,3762.0
2024-06-10,P010,U04,2455,5892.0
2024-06-10,P006,U04,734,3247.95
2024-06-10,P012,U05,2875,10565.63
2024-06-10,P009,U05,1337,4612.65
2024-06-10,P004,U05,1229,5991.38
2024-06-10,P010,U05,1158,2779.2
2024-06-10,P002,U05,2923,9207.45
2024-06-10,P010,U06,3054,7329.6
2024-06-10,P005,U06,2570,10408.5
2024-06-10,P001,U06,2539,13139.33
2024-06-10,P012,U06,2379,8742.83
2024-06-10,P003,U06,2640,15444.0
2024-06-10,P010,U07,3413,8191.2
2024-06-10,P012,U07,1717,6309.98
2024-06-10,P006,U07,2723,12049.28
2024-06-10,P011,U07,1982,3716.25
2024-06-10,P008,U07,2918,8316.3
2024-06-10,P010,U08,2967,7120.8
2024-06-10,P012,U08,2040,7497.0
2024-06-10,P005,U08,1999,8095.95
2024-06-10,P007,U08,4226,39618.75
2024-06-10,P004,U08,0,0.0
2024-06-10,P003,U08,3494,20439.9
2024-06-10,P009,U08,4970,17146.5
2024-06-10,P006,U08,1963,8686.28
2024-06-17,P004,U01,3178,15492.75
2024-06-17,P007,U01,1989,18646.88
2024-06-17,P002,U01,1455,4583.25
2024-06-17,P010,U01,0,0.0
2024-06-17,P005,U01,2586,10473.3
2024-06-17,P010,U02,3388,8131.2
2024-06-17,P003,U02,2405,14069.25
2024-06-17,P005,U02,4655,18852.75
2024-06-17,P006,U02,1554,6876.45
2024-06-17,P009,U02,2535,8745.75
2024-06-17,P011,U02,4568,8565.0
2024-06-17,P012,U02,3962,14560.35
2024-06-17,P004,U02,3256,15873.0
2024-06-17,P002,U03,2943,9270.45
2024-06-17,P009,U03,200,690.0
2024-06-17,P006,U03,2703,11960.78
2024-06-17,P001,U03,2348,12150.9
2024-06-17,P010,U03,1680,4032.0
2024-06-17,P005,U03,928,3758.4
2024-06-17,P012,U04,2485,9132.38
2024-06-17,P010,U04,2435,5844.0
2024-06-17,P011,U04,2671,5008.12
2024-06-17,P008,U04,3620,10317.0
2024-06-17,P005,U04,609,2466.45
2024-06-17,P003,U05,1176,6879.6
2024-06-17,P011,U05,3803,7130.62
2024-06-17,P007,U05,2302,21581.25
2024-06-17,P008,U05,4322,12317.7
2024-06-17,P006,U05,0,0.0
2024-06-17,P010,U05,0,0.0
2024-06-17,P005,U05,3097,12542.85
2024-06-17,P004,U06,4332,21118.5
2024-06-17,P005,U06,0,0.0
2024-06-17,P011,U06,4347,8150.62
2024-06-17,P008,U06,1853,5281.05
2024-06-17,P001,U06,2414,12492.45
2024-06-17,P003,U06,572,3346.2
2024-06-17,P006,U06,2173,9615.53
2024-06-17,P001,U07,2389,12363.08
2024-06-17,P002,U07,2316,7295.4
2024-06-17,P003,U07,4047,23674.95
2024-06-17,P008,U07,2782,7928.7
2024-06-17,P006,U07,1981,8765.93
2024-06-17,P007,U08,5376,50400.0
2024-06-17,P011,U08,2524,4732.5
2024-06-17,P009,U08,791,2728.95
2024-06-17,P002,U08,3587,11299.05
2024-06-17,P006,U08,1421,6287.92
2024-06-24,P008,U01,4377,12474.45
2024-06-24,P006,U01,1219,5394.08
2024-06-24,P001,U01,3168,16394.4
2024-06-24,P004,U01,2169,10573.88
2024-06-24,P012,U01,2000,7350.0
2024-06-24,P004,U02,1959,9550.12
2024-06-24,P005,U02,3221,13045.05
2024-06-24,P003,U02,3236,18930.6
2024-06-24,P006,U02,3331,14739.68
2024-06-24,P009,U02,944,3256.8
2024-06-24,P002,U02,3325,10473.75
2024-06-24,P010,U03,2319,5565.6
2024-06-24,P004,U03,2396,11680.5
2024-06-24,P002,U03,1625,5118.75
2024-06-24,P007,U03,2199,20615.62
2024-06-24,P012,U03,1199,4406.33
2024-06-24,P008,U03,2410,6868.5
2024-06-24,P006,U03,3093,13686.53
2024-06-24,P003,U03,1370,8014.5
2024-06-24,P012,U04,3955,14534.62
2024-06-24,P009,U04,4235,14610.75
2024-06-24,P005,U04,1577,6386.85
2024-06-24,P010,U04,0,0.0
2024-06-24,P003,U04,4295,25125.75
2024-06-24,P008,U05,907,2584.95
2024-06-24,P004,U05,2187,10661.62
2024-06-24,P010,U05,2538,6091.2
2024-06-24,P009,U05,178,614.1
2024-06-24,P005,U05,784,3175.2
2024-06-24,P002,U06,565,1779.75
2024-06-24,P007,U06,0,0.0
2024-06-24,P012,U06,3354,12325.95
2024-06-24,P011,U06,1929,3616.88
2024-06-24,P006,U06,3752,16602.6
2024-06-24,P005,U06,1447,5860.35
2024-06-24,P005,U07,2462,9971.1
2024-06-24,P003,U07,2371,13870.35
