date,code_produit,code_usine,canal,quantite,CA,cout
2024-01-12,P002,U01,GMS,180,677.9,582.59
2024-01-12,P010,U02,Export,203,642.18,449.26
2024-01-12,P008,U06,GMS,161,586.65,384.84
2024-01-12,P011,U05,GMS,210,469.07,366.54
2024-01-12,P011,U03,GMS,95,231.54,168.62
2024-01-12,P007,U07,RHF,136,1651.14,1310.84
2024-01-12,P007,U03,Export,207,2484.16,1961.17
2024-01-12,P005,U02,Industrie,163,794.23,608.52
2024-01-12,P009,U07,Industrie,154,660.33,452.55
2024-01-12,P008,U01,Export,136,506.62,323.83
2024-01-12,P003,U02,Export,131,1018.22,749.54
2024-01-12,P007,U07,RHF,112,1372.09,1043.25
2024-01-12,P002,U04,GMS,184,696.96,591.57
2024-01-12,P009,U02,Export,213,972.28,653.34
2024-01-12,P007,U02,RHF,209,2524.8,1909.27
2024-01-12,P005,U04,Industrie,138,666.89,526.02
2024-01-13,P006,U01,Export,125,723.0,537.29
2024-01-13,P010,U02,GMS,136,392.78,295.27
2024-01-13,P006,U04,Export,218,1275.24,918.69
2024-01-13,P012,U08,GMS,51,224.09,171.73
2024-01-13,P001,U05,Industrie,153,985.2,823.96
2024-01-13,P006,U06,GMS,108,624.36,459.04
2024-01-13,P003,U02,GMS,122,849.64,662.87
2024-01-13,P005,U02,RHF,208,1107.92,757.34
2024-01-13,P009,U06,GMS,214,916.44,628.12
2024-01-13,P003,U03,GMS,130,970.13,757.45
2024-01-13,P011,U07,GMS,129,313.78,227.01
2024-01-13,P006,U04,GMS,138,736.28,593.11
2024-01-13,P001,U03,RHF,147,981.19,820.17
2024-01-13,P005,U05,GMS,180,861.8,654.53
2024-01-13,P007,U07,Export,6,74.39,57.52
2024-01-13,P005,U07,GMS,137,708.31,507.19
2024-01-13,P006,U04,GMS,148,860.95,594.24
2024-01-13,P008,U05,GMS,59,205.59,146.11
2024-01-13,P001,U06,Industrie,133,825.65,688.52
2024-01-13,P005,U03,Industrie,222,1115.41,820.31
2024-01-13,P005,U02,RHF,129,661.83,471.05
2024-01-13,P008,U08,GMS,57,208.05,141.7
2024-01-13,P002,U04,GMS,133,500.06,425.66
2024-01-13,P008,U05,GMS,64,234.95,157.24
2024-01-13,P011,U06,Industrie,156,358.22,258.53
2024-01-13,P002,U07,Industrie,115,456.04,352.86
2024-01-13,P010,U04,GMS,177,510.23,383.43
2024-01-13,P010,U02,RHF,120,376.86,245.48
2024-01-13,P009,U02,GMS,93,415.2,275.89
2024-01-13,P009,U05,GMS,159,664.04,478.85
2024-01-13,P009,U03,GMS,119,526.32,370.65
2024-01-13,P005,U05,RHF,192,998.03,698.95
2024-01-13,P009,U07,GMS,167,758.59,504.68
2024-01-13,P008,U06,GMS,94,317.31,219.57
2024-01-13,P011,U07,GMS,154,373.47,256.74
2024-01-13,P009,U01,GMS,121,521.26,352.14
2024-01-13,P001,U07,GMS,177,1173.07,956.26
2024-01-13,P006,U01,GMS,172,1001.61,692.1
2024-01-13,P004,U08,Industrie,231,1391.54,1149.54
2024-01-13,P005,U03,Industrie,186,929.3,674.83
2024-01-13,P003,U03,Industrie,151,1036.88,849.08
2024-01-13,P006,U06,Industrie,168,881.43,703.34
2024-01-13,P003,U02,GMS,177,1305.01,975.29
2024-01-13,P010,U01,Export,152,469.16,338.33
2024-01-13,P011,U02,GMS,125,310.25,217.4
2024-01-13,P012,U03,RHF,284,1343.08,988.28
2024-01-13,P004,U01,RHF,144,904.79,685.23
2024-01-14,P001,U04,GMS,51,351.43,286.19
2024-01-14,P012,U02,Export,101,487.88,346.03
2024-01-14,P006,U02,Industrie,140,810.78,596.9
2024-01-14,P008,U04,Industrie,125,455.83,295.24
2024-01-14,P001,U06,GMS,111,692.63,622.0
2024-01-14,P007,U08,RHF,144,1751.14,1323.26
2024-01-14,P008,U02,GMS,115,402.87,270.9
2024-01-14,P011,U08,GMS,84,193.52,147.64
2024-01-14,P005,U04,Export,35,186.37,123.35
2024-01-14,P001,U07,GMS,93,637.03,502.46
2024-01-14,P004,U02,RHF,110,685.62,515.89
2024-01-14,P006,U06,RHF,77,439.42,312.2
2024-01-14,P006,U01,GMS,190,1041.08,772.8
2024-01-14,P004,U03,GMS,122,736.86,561.91
2024-01-14,P002,U03,GMS,134,511.33,429.04
2024-01-14,P011,U03,RHF,195,485.27,331.29
2024-01-14,P001,U01,GMS,22,143.16,119.09
2024-01-14,P002,U03,GMS,149,561.24,473.09
2024-01-14,P002,U06,GMS,142,579.93,466.03
2024-01-14,P009,U03,RHF,139,633.51,428.34
2024-01-14,P003,U04,Industrie,146,1077.66,848.22
2024-01-14,P003,U07,GMS,135,936.92,750.24
2024-01-14,P003,U04,RHF,153,1156.73,869.31
2024-01-14,P011,U04,GMS,215,520.09,374.2
2024-01-14,P012,U05,GMS,138,645.86,473.96
2024-01-14,P005,U01,GMS,250,1277.35,874.32
2024-01-14,P012,U06,Export,233,1092.09,833.09
2024-01-14,P009,U06,RHF,190,862.32,564.29
2024-01-14,P004,U08,RHF,121,756.58,567.83
2024-01-14,P003,U02,GMS,190,1318.55,1115.85
2024-01-14,P011,U01,Export,83,202.67,137.47
2024-01-14,P001,U03,GMS,141,861.62,738.02
2024-01-14,P004,U07,Export,136,854.12,639.09
2024-01-14,P002,U04,GMS,163,659.81,501.75
2024-01-14,P006,U02,RHF,200,1142.69,807.17
2024-01-14,P004,U01,GMS,123,783.94,578.05
2024-01-14,P003,U06,GMS,187,1424.82,1066.84
2024-01-14,P008,U01,RHF,87,323.55,219.47
2024-01-14,P002,U06,GMS,196,748.02,635.47
2024-01-14,P007,U03,Export,141,1735.77,1278.48
2024-01-15,P009,U05,Export,150,664.64,465.32
2024-01-15,P007,U07,GMS,140,1624.31,1290.38
2024-01-15,P012,U06,GMS,88,427.57,291.76
2024-01-15,P004,U04,GMS,86,494.31,397.26
2024-01-15,P001,U03,RHF,109,748.48,570.17
2024-01-15,P007,U05,RHF,203,2452.24,1931.04
2024-01-15,P002,U06,RHF,116,466.08,360.61
2024-01-15,P009,U03,GMS,176,784.6,535.52
2024-01-15,P007,U07,GMS,198,2259.08,1908.61
2024-01-15,P003,U05,GMS,109,847.46,622.49
2024-01-15,P008,U07,GMS,173,649.98,408.51
2024-01-15,P012,U03,Export,160,748.07,559.47
2024-01-15,P007,U07,GMS,143,1774.08,1289.1
2024-01-15,P003,U01,GMS,191,1348.45,1094.33
2024-01-15,P009,U04,RHF,103,473.49,307.53
2024-01-15,P011,U03,Export,135,325.76,225.49
2024-01-15,P011,U07,GMS,134,315.56,229.97
2024-01-15,P010,U05,GMS,72,225.86,148.47
2024-01-15,P010,U01,GMS,172,529.13,379.56
2024-01-15,P009,U03,Industrie,97,440.05,296.84
2024-01-15,P012,U06,Export,142,679.36,510.52
2024-01-15,P003,U07,GMS,170,1320.06,992.33
2024-01-15,P004,U02,GMS,167,1079.9,766.96
2024-01-15,P005,U06,GMS,124,642.39,442.17
2024-01-15,P002,U01,Export,85,354.5,278.35
2024-01-15,P006,U03,RHF,189,1075.84,808.83
2024-01-15,P009,U03,GMS,192,872.04,593.17
2024-01-15,P001,U06,GMS,189,1274.25,1029.23
2024-01-15,P004,U03,GMS,92,566.9,433.16
2024-01-15,P004,U03,RHF,246,1560.07,1222.06
2024-01-15,P011,U05,GMS,153,339.24,259.77
2024-01-15,P010,U01,Industrie,80,254.54,163.9
2024-01-15,P009,U01,RHF,90,394.68,284.67
2024-01-15,P008,U06,RHF,175,662.87,435.28
2024-01-15,P001,U03,GMS,153,1054.12,818.25
2024-01-15,P009,U08,Export,77,339.2,232.52
2024-01-15,P006,U01,GMS,74,387.13,301.81
2024-01-15,P004,U04,GMS,99,602.99,488.32
2024-01-15,P007,U05,GMS,216,2433.75,1955.77
2024-01-15,P009,U06,GMS,126,524.27,386.72
2024-01-15,P004,U02,GMS,123,788.36,562.77
2024-01-15,P006,U07,GMS,105,577.83,436.21
2024-01-15,P009,U07,RHF,202,913.11,619.73
2024-01-15,P003,U06,GMS,121,865.2,696.75
2024-01-15,P001,U01,GMS,167,1147.28,926.67
2024-01-15,P010,U03,GMS,120,383.53,265.2
2024-01-16,P008,U05,Industrie,186,633.33,470.07
2024-01-16,P005,U05,GMS,93,469.12,353.22
2024-01-16,P005,U02,GMS,147,727.25,559.72
2024-01-16,P005,U03,RHF,194,1043.68,684.37
2024-01-16,P003,U02,RHF,177,1323.0,1008.16
2024-01-16,P012,U04,Export,109,520.32,367.88
2024-01-16,P008,U07,GMS,122,456.15,297.49
2024-01-16,P011,U07,GMS,64,144.89,106.1
2024-01-16,P006,U01,Export,72,410.8,297.04
2024-01-16,P002,U06,GMS,97,364.45,316.69
2024-01-16,P010,U06,RHF,13,41.08,26.67
2024-01-16,P009,U01,GMS,148,680.22,454.51
2024-01-16,P005,U08,GMS,163,841.71,615.62
2024-01-16,P006,U02,RHF,146,847.27,624.91
2024-01-16,P004,U04,RHF,140,908.4,696.94
2024-01-16,P003,U04,Industrie,127,988.17,740.55
2024-01-16,P003,U06,Export,137,1053.2,796.06
2024-01-16,P005,U03,RHF,117,622.0,445.21
2024-01-16,P004,U02,RHF,169,1068.14,801.38
2024-01-16,P009,U04,Industrie,159,681.87,481.67
2024-01-16,P008,U05,Export,82,300.69,204.18
2024-01-16,P002,U02,RHF,164,671.64,520.06
2024-01-16,P008,U03,Export,45,169.9,112.69
2024-01-16,P010,U07,Export,146,447.25,308.83
2024-01-16,P011,U07,GMS,135,308.41,234.33
2024-01-16,P006,U08,Export,158,919.24,684.28
2024-01-16,P009,U06,Industrie,207,847.2,644.59
2024-01-16,P011,U03,GMS,110,249.74,190.16
2024-01-16,P008,U08,GMS,143,510.41,346.26
2024-01-16,P005,U03,GMS,121,615.42,424.44
2024-01-16,P002,U08,GMS,174,668.96,561.83
2024-01-16,P010,U01,RHF,152,479.02,335.16
2024-01-16,P005,U02,Export,74,393.01,269.7
2024-01-16,P011,U04,Industrie,205,460.1,365.13
2024-01-16,P005,U02,GMS,126,656.52,472.61
2024-01-16,P001,U08,Industrie,40,258.97,219.21
2024-01-16,P006,U04,Industrie,182,948.38,778.36
2024-01-16,P001,U03,GMS,175,1163.05,963.28
2024-01-16,P010,U07,GMS,96,295.32,202.57
2024-01-17,P004,U01,GMS,130,764.69,614.76
2024-01-17,P012,U05,Industrie,85,396.99,292.92
2024-01-17,P008,U04,GMS,166,605.97,415.35
2024-01-17,P006,U06,GMS,191,1009.33,821.83
2024-01-17,P004,U01,GMS,162,1036.57,772.9
2024-01-17,P008,U06,Industrie,142,530.33,338.14
2024-01-17,P012,U03,GMS,159,748.48,554.31
2024-01-17,P011,U02,RHF,132,323.97,220.89
2024-01-17,P009,U06,Industrie,185,822.66,560.87
2024-01-17,P006,U05,RHF,157,885.3,663.35
2024-01-17,P006,U06,GMS,216,1126.8,906.76
2024-01-17,P004,U04,GMS,189,1196.56,925.97
2024-01-17,P009,U07,GMS,160,663.95,473.22
2024-01-17,P010,U05,Export,81,254.15,168.78
2024-01-17,P011,U07,GMS,85,204.61,142.81
2024-01-17,P007,U06,GMS,158,1876.16,1525.05
2024-01-17,P006,U05,GMS,156,822.1,659.52
2024-01-17,P007,U02,GMS,144,1717.92,1353.71
2024-01-17,P006,U06,RHF,150,869.7,640.31
2024-01-17,P009,U03,GMS,225,1000.45,657.99
2024-01-17,P007,U08,GMS,114,1341.72,1034.75
2024-01-17,P002,U06,GMS,75,291.75,233.51
2024-01-17,P011,U05,RHF,210,510.76,370.45
2024-01-17,P012,U06,GMS,119,553.01,424.63
2024-01-17,P007,U04,RHF,197,2455.01,1783.0
2024-01-17,P002,U06,RHF,111,449.09,360.65
2024-01-17,P002,U07,Industrie,143,539.18,463.21
2024-01-17,P009,U05,Export,196,880.18,604.14
2024-01-17,P001,U05,Export,128,847.0,706.85
2024-01-17,P007,U05,GMS,219,2488.85,2124.13
2024-01-17,P004,U04,RHF,207,1334.25,1029.08
2024-01-17,P008,U04,RHF,153,568.57,363.16
2024-01-17,P010,U05,Export,130,414.13,282.43
2024-01-17,P010,U07,GMS,120,380.09,256.04
2024-01-17,P008,U05,Export,89,332.39,212.22
2024-01-17,P004,U07,Industrie,167,956.78,784.45
2024-01-17,P012,U05,GMS,169,749.59,583.87
2024-01-17,P001,U05,RHF,147,966.63,823.13
2024-01-18,P004,U07,Export,264,1655.56,1212.32
2024-01-18,P001,U06,Industrie,78,484.2,435.71
2024-01-18,P012,U04,GMS,91,394.52,303.68
2024-01-18,P011,U02,RHF,104,255.78,171.87
2024-01-18,P004,U02,RHF,134,842.74,655.03
2024-01-18,P012,U02,GMS,144,688.1,488.68
2024-01-18,P011,U06,GMS,162,372.63,282.74
2024-01-18,P010,U04,Export,183,581.57,392.28
2024-01-18,P002,U01,GMS,154,613.59,475.1
2024-01-18,P010,U03,Export,123,381.25,263.07
2024-01-18,P011,U01,RHF,109,268.81,185.21
2024-01-18,P005,U07,RHF,170,889.5,616.43
2024-01-18,P002,U05,GMS,106,408.57,319.92
2024-01-18,P010,U06,GMS,176,519.76,380.22
2024-01-18,P009,U08,Industrie,131,549.64,406.16
2024-01-18,P011,U08,GMS,176,425.34,300.1
2024-01-18,P006,U08,RHF,184,1041.94,761.47
2024-01-18,P003,U02,GMS,77,598.57,444.49
2024-01-18,P006,U06,Industrie,98,539.08,399.05
2024-01-18,P010,U06,GMS,53,165.45,109.08
2024-01-18,P006,U04,Industrie,125,737.33,541.08
2024-01-18,P005,U05,GMS,213,1023.96,792.99
2024-01-18,P004,U04,Industrie,170,974.14,836.11
2024-01-18,P010,U06,GMS,126,371.11,268.95
2024-01-18,P010,U04,Industrie,17,52.37,35.91
2024-01-18,P007,U06,GMS,153,1726.54,1454.67
2024-01-18,P012,U08,GMS,121,535.06,431.69
2024-01-18,P011,U06,Export,126,307.53,224.46
2024-01-18,P009,U05,GMS,125,539.21,382.14
2024-01-18,P009,U01,GMS,88,362.69,264.3
2024-01-18,P005,U08,GMS,208,1050.87,782.18
2024-01-18,P008,U06,Industrie,133,469.85,324.28
2024-01-18,P004,U02,GMS,145,903.74,700.87
2024-01-18,P002,U06,GMS,102,418.86,312.15
2024-01-18,P009,U07,GMS,145,650.21,425.52
2024-01-18,P003,U04,GMS,159,1097.47,939.37
2024-01-18,P010,U03,GMS,60,169.21,132.96
2024-01-18,P002,U03,GMS,167,690.48,534.54
2024-01-18,P005,U04,GMS,80,406.19,283.46
2024-01-18,P004,U03,GMS,79,504.57,377.6
2024-01-18,P002,U08,GMS,199,830.31,606.13
2024-01-18,P002,U08,RHF,128,525.75,405.65
2024-01-18,P010,U08,GMS,91,283.51,193.39
2024-01-18,P006,U01,Industrie,111,621.65,444.75
2024-01-18,P008,U06,GMS,64,229.97,153.69
2024-01-19,P001,U02,RHF,70,462.43,367.92
2024-01-19,P004,U01,GMS,129,822.24,621.52
2024-01-19,P007,U08,GMS,156,1939.94,1465.14
2024-01-19,P011,U08,GMS,182,450.21,320.2
2024-01-19,P007,U05,GMS,91,1014.33,872.1
2024-01-19,P007,U03,RHF,150,1830.0,1451.02
2024-01-19,P007,U03,GMS,146,1705.4,1317.9
2024-01-19,P001,U05,GMS,199,1310.68,1101.04
2024-01-19,P001,U05,Export,139,914.76,746.46
2024-01-19,P002,U03,GMS,142,545.05,464.62
2024-01-19,P006,U05,GMS,102,541.99,437.63
2024-01-19,P007,U06,Industrie,129,1457.68,1254.46
2024-01-19,P005,U04,GMS,92,489.72,344.79
2024-01-19,P009,U06,RHF,109,496.86,328.75
2024-01-19,P010,U03,GMS,177,564.42,374.15
2024-01-19,P011,U03,RHF,103,251.7,175.67
2024-01-19,P004,U03,RHF,98,619.8,485.05
2024-01-19,P003,U02,RHF,169,1306.46,926.61
2024-01-19,P010,U05,Export,82,259.52,172.04
2024-01-19,P011,U04,RHF,208,496.46,352.38
2024-01-19,P004,U02,RHF,195,1209.99,896.88
2024-01-19,P006,U07,RHF,149,856.31,610.26
2024-01-19,P002,U07,Export,141,569.46,434.52
2024-01-19,P010,U03,Export,99,309.14,219.46
2024-01-19,P012,U02,Export,150,698.38,501.7
2024-01-19,P004,U04,GMS,106,613.88,516.04
2024-01-19,P011,U01,GMS,132,309.83,218.08
2024-01-19,P010,U05,Export,95,291.91,200.53
2024-01-19,P004,U01,GMS,143,876.58,667.37
2024-01-19,P011,U08,RHF,167,408.82,281.77
2024-01-19,P012,U05,GMS,174,793.17,574.19
2024-01-19,P009,U08,GMS,110,493.41,335.66
2024-01-19,P007,U01,Export,137,1657.81,1250.82
2024-01-19,P012,U02,GMS,133,615.76,477.79
2024-01-19,P001,U01,Industrie,118,737.11,637.91
2024-01-19,P012,U05,RHF,123,580.83,410.45
2024-01-19,P011,U03,GMS,120,270.95,199.79
2024-01-19,P003,U08,GMS,85,656.57,492.72
2024-01-19,P008,U08,Export,161,595.92,378.89
2024-01-19,P004,U05,GMS,228,1445.53,1117.21
2024-01-20,P011,U08,RHF,210,505.28,352.4
2024-01-20,P009,U05,GMS,166,699.52,499.05
2024-01-20,P002,U07,RHF,106,430.09,320.85
2024-01-20,P003,U08,RHF,176,1371.83,985.7
2024-01-20,P010,U03,Export,188,596.29,402.74
2024-01-20,P008,U01,Industrie,112,388.2,279.44
2024-01-20,P002,U05,GMS,134,504.17,423.01
2024-01-20,P010,U03,Export,207,646.63,441.56
2024-01-20,P008,U07,GMS,59,223.64,139.85
2024-01-20,P001,U05,GMS,108,728.5,582.57
2024-01-20,P003,U03,GMS,162,1193.07,958.05
2024-01-20,P002,U06,Industrie,130,527.45,420.54
2024-01-20,P002,U04,GMS,164,621.39,529.44
2024-01-20,P009,U08,Industrie,99,411.3,311.14
2024-01-20,P011,U05,GMS,156,349.9,264.14
2024-01-20,P004,U05,GMS,74,445.47,341.43
2024-01-20,P008,U05,GMS,123,455.26,312.76
2024-01-20,P001,U05,GMS,168,1148.78,910.96
2024-01-20,P008,U08,GMS,63,222.47,153.92
2024-01-20,P009,U08,GMS,166,672.21,498.76
2024-01-20,P001,U04,RHF,193,1269.11,1049.98
2024-01-20,P009,U08,Export,134,591.14,390.05
2024-01-20,P011,U05,Industrie,163,365.76,278.69
2024-01-20,P004,U06,RHF,294,1905.37,1365.41
2024-01-20,P003,U01,RHF,109,811.08,597.68
2024-01-20,P007,U05,GMS,207,2326.6,1859.32
2024-01-20,P010,U03,GMS,137,395.7,282.37
2024-01-20,P002,U02,RHF,101,408.71,330.47
2024-01-20,P007,U07,Export,151,1808.95,1370.39
2024-01-20,P005,U02,RHF,120,619.08,445.93
2024-01-20,P009,U07,GMS,59,247.24,175.56
2024-01-20,P008,U06,RHF,193,706.09,454.23
2024-01-20,P004,U06,RHF,118,750.43,552.14
2024-01-20,P001,U04,GMS,81,519.29,422.98
2024-01-20,P012,U05,GMS,122,595.92,421.84
2024-01-20,P002,U05,GMS,207,781.55,675.31
2024-01-20,P012,U08,RHF,107,519.03,377.78
2024-01-20,P004,U08,RHF,67,425.94,310.56
2024-01-20,P003,U06,GMS,128,902.79,743.46
2024-01-20,P012,U03,GMS,192,873.57,687.22
2024-01-20,P011,U08,GMS,239,593.75,421.26
2024-01-20,P005,U07,GMS,143,770.91,499.46
2024-01-20,P003,U03,GMS,115,830.95,637.92
2024-01-20,P007,U04,GMS,70,860.5,638.41
2024-01-20,P005,U01,GMS,163,792.39,588.84
2024-01-20,P010,U02,RHF,212,670.39,443.72
2024-01-20,P001,U04,GMS,118,728.42,657.97
2024-01-20,P004,U04,GMS,137,838.21,656.73
2024-01-20,P009,U03,Export,35,155.74,108.09
2024-01-20,P008,U01,GMS,145,512.38,338.97
2024-01-20,P010,U08,GMS,123,378.15,273.09
2024-01-20,P012,U01,GMS,123,555.07,442.99
2024-01-20,P002,U08,Industrie,132,511.3,398.42
2024-01-20,P001,U08,RHF,87,593.16,481.65
2024-01-20,P005,U02,GMS,134,654.97,478.41
2024-01-20,P006,U03,GMS,163,948.76,665.6
2024-01-20,P004,U05,Export,64,413.77,299.12
2024-01-21,P003,U06,GMS,97,678.86,564.58
2024-01-21,P003,U01,GMS,93,685.32,511.3
2024-01-21,P011,U08,GMS,213,484.17,361.71
2024-01-21,P007,U06,GMS,138,1699.74,1244.57
2024-01-21,P009,U01,GMS,105,438.77,312.5
2024-01-21,P008,U05,GMS,158,539.12,392.85
2024-01-21,P004,U07,RHF,108,693.77,517.53
2024-01-21,P012,U08,GMS,132,609.43,455.66
2024-01-21,P001,U05,RHF,158,1070.24,815.95
2024-01-21,P008,U07,Industrie,75,272.84,179.05
2024-01-21,P001,U06,GMS,93,619.85,481.24
2024-01-21,P001,U07,GMS,206,1378.69,1132.36
2024-01-21,P006,U01,RHF,160,910.78,694.78
2024-01-21,P001,U07,GMS,113,764.69,616.54
2024-01-21,P008,U03,GMS,112,396.19,268.08
2024-01-21,P012,U05,GMS,255,1122.25,855.87
2024-01-21,P010,U01,GMS,182,577.14,394.05
2024-01-21,P010,U06,Export,176,544.28,384.09
2024-01-21,P010,U05,Industrie,151,431.97,314.31
2024-01-21,P003,U02,RHF,161,1242.53,953.91
2024-01-21,P008,U01,GMS,95,343.79,233.95
2024-01-21,P006,U01,Industrie,152,821.48,622.55
2024-01-21,P004,U04,GMS,178,1021.87,876.57
2024-01-21,P008,U02,RHF,97,362.64,231.82
2024-01-21,P012,U03,GMS,145,692.14,519.86
2024-01-21,P005,U02,Export,59,308.68,222.27
2024-01-21,P001,U07,GMS,134,894.32,717.48
2024-01-21,P010,U07,GMS,149,473.77,313.1
2024-01-21,P009,U07,GMS,225,1010.08,654.81
2024-01-21,P010,U01,GMS,155,436.79,342.64
2024-01-21,P010,U04,GMS,53,152.41,116.0
2024-01-21,P002,U06,GMS,126,473.95,409.89
2024-01-21,P003,U05,RHF,109,821.03,642.43
2024-01-21,P007,U07,GMS,157,1866.29,1506.48
2024-01-21,P002,U06,Export,126,525.03,389.66
2024-01-21,P012,U02,GMS,164,789.88,546.46
2024-01-21,P004,U02,GMS,161,951.05,784.2
2024-01-21,P008,U05,GMS,155,556.98,389.52
2024-01-21,P006,U07,GMS,26,140.02,111.6
2024-01-21,P010,U05,RHF,148,462.27,316.16
2024-01-21,P012,U04,Industrie,211,991.43,720.0
2024-01-21,P010,U08,GMS,213,646.6,440.62
2024-01-21,P007,U08,Export,176,2132.69,1701.95
2024-01-21,P003,U08,GMS,229,1659.66,1302.4
2024-01-21,P007,U03,GMS,135,1633.37,1273.2
2024-01-21,P003,U03,GMS,120,906.88,688.44
2024-01-21,P004,U06,GMS,115,716.71,535.8
2024-01-21,P011,U08,RHF,168,418.96,280.4
2024-01-22,P007,U04,GMS,159,1919.31,1428.34
2024-01-22,P007,U02,GMS,58,649.41,522.91
2024-01-22,P011,U04,GMS,84,197.84,150.39
2024-01-22,P002,U07,GMS,212,883.43,692.62
2024-01-22,P009,U08,GMS,101,436.32,305.87
2024-01-22,P003,U07,RHF,96,740.77,555.8
2024-01-22,P003,U04,GMS,137,1011.33,744.6
2024-01-22,P006,U07,GMS,64,365.11,270.01
2024-01-22,P008,U06,Industrie,182,643.02,461.71
2024-01-22,P004,U03,GMS,20,119.32,95.33
2024-01-22,P006,U06,GMS,203,1152.31,820.92
2024-01-22,P001,U05,GMS,216,1354.83,1155.47
2024-01-22,P011,U05,GMS,107,241.35,188.39
2024-01-22,P004,U06,RHF,193,1218.18,922.14
2024-01-22,P008,U08,GMS,157,565.96,366.04
2024-01-22,P001,U04,GMS,178,1146.79,975.77
2024-01-22,P008,U06,RHF,168,625.27,405.7
2024-01-22,P005,U08,GMS,161,774.57,593.18
2024-01-22,P008,U01,RHF,217,810.9,543.92
2024-01-22,P008,U01,GMS,11,41.02,27.7
2024-01-22,P011,U05,GMS,194,462.02,328.85
2024-01-22,P008,U06,RHF,133,485.81,315.42
2024-01-22,P001,U08,GMS,104,635.83,557.63
2024-01-22,P003,U04,GMS,135,989.14,793.62
2024-01-22,P003,U01,Export,176,1364.89,982.06
2024-01-22,P004,U05,GMS,152,936.61,708.69
2024-01-22,P010,U08,RHF,148,460.47,307.68
2024-01-22,P001,U04,GMS,275,1863.41,1492.07
2024-01-22,P011,U01,GMS,94,211.16,156.57
2024-01-22,P002,U05,GMS,16,64.94,50.09
2024-01-22,P001,U07,RHF,101,689.2,543.64
2024-01-22,P005,U01,Export,198,1053.78,702.96
2024-01-22,P005,U03,RHF,79,407.84,278.98
2024-01-22,P010,U06,GMS,1,3.02,2.11
2024-01-22,P008,U05,GMS,157,542.99,388.15
2024-01-22,P011,U01,GMS,142,343.25,253.27
2024-01-22,P002,U01,GMS,78,308.54,250.14
2024-01-22,P009,U02,Export,144,636.32,428.8
2024-01-22,P005,U08,GMS,30,147.92,110.9
2024-01-22,P008,U04,Export,118,435.06,299.78
2024-01-22,P006,U06,Export,110,623.59,464.08
2024-01-22,P002,U03,GMS,79,322.33,259.17
2024-01-23,P003,U07,Export,46,352.33,266.44
2024-01-23,P004,U08,GMS,68,429.5,310.28
2024-01-23,P010,U05,GMS,170,503.45,366.42
2024-01-23,P005,U03,GMS,236,1185.37,855.61
2024-01-23,P006,U02,GMS,110,577.82,474.43
2024-01-23,P010,U07,GMS,172,530.11,361.18
2024-01-23,P002,U02,GMS,125,518.5,376.11
2024-01-23,P007,U04,RHF,77,933.84,701.4
2024-01-23,P007,U03,GMS,168,1944.96,1529.58
2024-01-23,P008,U05,Export,111,420.88,268.95
2024-01-23,P011,U05,RHF,215,526.67,362.26
2024-01-23,P011,U07,GMS,89,217.24,150.73
2024-01-23,P009,U04,GMS,200,871.71,631.65
2024-01-23,P009,U03,Export,142,632.46,436.58
2024-01-23,P001,U05,GMS,95,653.49,488.73
2024-01-23,P011,U04,GMS,157,363.53,263.65
2024-01-23,P005,U04,GMS,138,676.97,492.66
2024-01-23,P004,U02,GMS,149,939.93,742.25
2024-01-23,P009,U06,Export,156,682.43,463.46
2024-01-23,P005,U04,RHF,222,1149.84,794.98
2024-01-23,P001,U05,GMS,62,424.95,323.73
2024-01-23,P010,U04,GMS,128,364.29,273.15
2024-01-23,P009,U06,GMS,157,678.59,469.35
2024-01-23,P010,U04,GMS,137,386.62,284.85
2024-01-23,P008,U01,GMS,41,142.39,96.99
2024-01-23,P012,U05,GMS,152,661.41,520.53
2024-01-23,P006,U01,GMS,88,501.1,363.36
2024-01-23,P008,U05,GMS,187,625.77,457.78
2024-01-23,P005,U08,RHF,167,862.94,613.64
2024-01-23,P011,U04,GMS,60,135.14,103.08
2024-01-23,P004,U06,GMS,153,894.65,708.64
2024-01-23,P011,U07,Export,114,283.34,204.14
2024-01-23,P005,U02,Export,177,931.61,653.79
2024-01-23,P002,U07,GMS,108,423.52,326.02
2024-01-23,P008,U03,GMS,160,536.75,382.84
2024-01-23,P012,U06,GMS,219,1065.97,724.93
2024-01-23,P006,U06,Export,85,487.38,348.05
2024-01-23,P009,U06,GMS,91,373.6,276.69
2024-01-23,P011,U07,GMS,179,442.78,308.15
2024-01-23,P011,U07,GMS,138,331.56,240.01
2024-01-23,P009,U06,GMS,63,257.13,185.47
2024-01-23,P005,U06,RHF,56,296.86,209.09
2024-01-23,P006,U05,GMS,91,496.59,390.02
2024-01-23,P004,U05,GMS,192,1219.23,875.68
2024-01-23,P003,U06,GMS,122,907.65,662.9
2024-01-23,P010,U04,GMS,95,303.17,203.04
2024-01-23,P011,U03,RHF,182,439.49,303.53
2024-01-23,P003,U06,Export,230,1754.26,1289.3
2024-01-23,P006,U04,GMS,144,832.05,581.73
2024-01-23,P011,U06,GMS,145,360.23,259.73
2024-01-24,P006,U06,GMS,73,380.94,314.86
2024-01-24,P005,U08,GMS,140,752.56,502.16
2024-01-24,P006,U03,GMS,96,559.69,385.44
2024-01-24,P001,U04,GMS,134,924.11,701.23
